"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[1, 0, 0, 0]","[['chow', 'eats', 'fare', 'grub']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[1, 0, 0, 0]","[['choice', 'say', 'voice', 'vote']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[4, 1, 2]","[1, 1, 1, 1]","[['banner', 'billboard', 'poster', 'sign'], ['first', 'initial', 'maiden', 'premier'], ['back', 'champion', 'endorse', 'support'], ['here', 'theme', 'use', 'wee']]"
"[1, 0, 4]","[1, 0, 0, 0]","[['drain', 'duct', 'pipe', 'sewer']]"
"[4, 1, 0]","[1, 1, 1, 1]","[['exploit', 'leverage', 'milk', 'use'], ['done', 'over', 'through', 'up'], ['heyday', 'hijinks', 'supper', 'yogurt'], ['city', 'copy', 'culture', 'sports']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[1, 0, 0, 0]","[['charm', 'hex', 'magic', 'spell']]"
"[1, 3, 1]","[0, 1, 0, 0]","[['chop', 'cube', 'dice', 'mince']]"
"[1, 0, 4]","[1, 0, 0, 0]","[['bulldog', 'catfish', 'horsefly', 'turtledove']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 4, 0]","[0, 0, 1, 0]","[['breeze', 'coast', 'glide', 'sail']]"
"[1, 2, 2]","[0, 1, 0, 0]","[['meadow', 'plain', 'prairie', 'savanna']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[1, 1, 0, 0]","[['chuck', 'flank', 'loin', 'round'], ['kid', 'needle', 'rib', 'tease']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[1, 0, 0, 0]","[['brass', 'cheek', 'gall', 'nerve']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['cap', 'cork', 'lid', 'tab']]"
"[1, 3, 1]","[1, 0, 0, 0]","[['brick', 'cherry', 'rose', 'ruby']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[0, 0, 1, 0]","[['few', 'many', 'several', 'some']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[1, 0, 0, 0]","[['bar', 'club', 'disco', 'lounge']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[0, 1, 0, 0]","[['examine', 'grill', 'probe', 'question']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[1, 0, 0, 0]","[['deep', 'extreme', 'fierce', 'intense']]"
"[4, 2, 0]","[1, 1, 1, 1]","[['abstract', 'brief', 'digest', 'outline'], ['curt', 'hairy', 'kneel', 'wane'], ['accept', 'believe', 'buy', 'swallow'], ['outage', 'short', 'spike', 'surge']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[1, 0, 0, 0]","[['boot', 'bounce', 'eject', 'toss']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[0, 1, 0, 0]","[['car', 'conductor', 'station', 'track']]"
"[1, 4, 0]","[0, 0, 0, 1]","[['bend', 'bowline', 'hitch', 'sheepshank']]"
"[2, 3, 1]","[1, 1, 0, 0]","[['copy', 'text', 'words', 'writing'], ['adhere', 'glue', 'paste', 'stick']]"
"[4, 1, 2]","[1, 1, 1, 1]","[['aim', 'intend', 'mean', 'plan'], ['curb', 'grate', 'gutter', 'manhole'], ['cal', 'gal', 'in', 'oz'], ['fleece', 'girls', 'parachute', 'rule']]"
"[1, 3, 1]","[0, 0, 1, 0]","[['interest', 'percentage', 'share', 'stake']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[0, 1, 0, 0]","[['drill', 'exercise', 'practice', 'routine']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[0, 1, 0, 0]","[['hyper', 'super', 'uber', 'ultra']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[1, 0, 1, 0]","[['extent', 'range', 'reach', 'scope'], ['arms', 'coat', 'crest', 'shield']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[1, 0, 0, 0]","[['desire', 'drive', 'resolve', 'will']]"
"[2, 2, 2]","[1, 1, 0, 0]","[['bed', 'chair', 'couch', 'table'], ['bear', 'harbor', 'hold', 'maintain']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 0, 4]","[1, 0, 0, 0]","[['benchmark', 'gauge', 'standard', 'yardstick']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[4, 0, 0]","[1, 1, 1, 1]","[['🥓', '🍞', '🥬', '🧀'], ['🧠', '✈️', '🌧️', '🚂'], ['👽', '🧛', '🪚', '😱'], ['🐝', '🐑', '👁️', '🫖']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['fall', 'slip', 'spill', 'trip']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['fall', 'slip', 'spill', 'trip']]"
"[2, 3, 1]","[1, 0, 1, 0]","[['gasps', 'huffs', 'pants', 'puffs'], ['binds', 'jams', 'pickles', 'spots']]"
"[4, 1, 2]","[1, 1, 1, 1]","[['mighty', 'pretty', 'really', 'very'], ['daisy', 'goofy', 'happy', 'lady'], ['baby', 'navy', 'sky', 'tiffany'], ['army', 'colony', 'livery', 'shiny']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['departed', 'left', 'split', 'went']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[1, 1, 0, 0]","[['bass', 'bassoon', 'harp', 'recorder'], ['bloom', 'bud', 'shoot', 'sprout']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[4, 2, 1]","[1, 1, 1, 1]","[['gab', 'jaw', 'yak', 'yap'], ['cow', 'doe', 'ewe', 'hen'], ['bib', 'eye', 'gag', 'pop'], ['ear', 'mar', 'mer', 'sat']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 0, 4]","[0, 0, 1, 0]","[['berry', 'king', 'page', 'waters']]"
"[1, 4, 0]","[0, 1, 0, 0]","[['cygnus', 'gemini', 'orion', 'pegasus']]"
"[2, 2, 2]","[1, 1, 0, 0]","[['advance', 'march', 'progress', 'push'], ['absurdity', 'folly', 'madness', 'nonsense']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 0, 4]","[1, 0, 0, 0]","[['hit', 'smash', 'success', 'winner']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[4, 1, 2]","[1, 1, 1, 1]","[['and', 'also', 'plus', 'with'], ['class', 'division', 'rank', 'tier'], ['daddy', 'harlem', 'howl', 'if'], ['boston', 'golden', 'lab', 'pit']]"
"[2, 1, 3]","[1, 0, 1, 0]","[['baby', 'mother', 'pamper', 'spoil'], ['robe', 'slippers', 'towel', 'washcloth']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[1, 0, 0, 0]","[['dart', 'hem', 'pleat', 'seam']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['collective', 'common', 'joint', 'mutual']]"
"[4, 3, 0]","[1, 1, 1, 1]","[['action', 'claim', 'complaint', 'lawsuit'], ['hangar', 'runway', 'tarmac', 'terminal'], ['foxglove', 'gumshoe', 'turncoat', 'windsock'], ['beanbag', 'club', 'ring', 'torch']]"
"[1, 0, 4]","[0, 0, 1, 0]","[['outside', 'remote', 'slim', 'small']]"
"[1, 2, 2]","[0, 1, 0, 0]","[['associate', 'fellow', 'partner', 'peer']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[0, 1, 0, 0]","[['bet', 'gamble', 'risk', 'stake']]"
"[4, 2, 1]","[1, 1, 1, 1]","[['chest', 'coffer', 'safe', 'vault'], ['hop', 'jump', 'leap', 'spring'], ['age', 'day', 'era', 'time'], ['drib', 'flow', 'reed', 'tang']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 0, 1, 0]","[['kind', 'sort', 'type', 'variety']]"
"[4, 0, 0]","[1, 1, 1, 1]","[['lumber', 'plod', 'stomp', 'trudge'], ['elastic', 'limber', 'plastic', 'supple'], ['bassinet', 'cellophane', 'harpoon', 'organism'], ['foil', 'glove', 'jacket', 'mask']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['factory', 'mill', 'plant', 'shop']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[1, 0, 0, 0]","[['bark', 'growl', 'howl', 'whine']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 4, 0]","[0, 0, 1, 0]","[['drill', 'grinder', 'router', 'saw']]"
"[4, 1, 1]","[1, 1, 1, 1]","[['graze', 'nibble', 'peck', 'snack'], ['beans', 'pasta', 'stock', 'vegetables'], ['hunt', 'track', 'trail', 'stalk'], ['broad', 'fore', 'pod', 'type']]"
"[1, 3, 1]","[1, 0, 0, 0]","[['curl', 'lock', 'ringlet', 'tress']]"
"[1, 4, 0]","[0, 1, 0, 0]","[['boa', 'headdress', 'pillow', 'shuttlecock']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[2, 0, 4]","[1, 1, 0, 0]","[['barge', 'dory', 'scow', 'sloop'], ['buzz', 'drone', 'hum', 'purr']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['canary', 'fink', 'rat', 'snitch']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[1, 1, 0, 0]","[['crab', 'ray', 'sponge', 'squid'], ['circle', 'diamond', 'square', 'triangle']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[0, 1, 0, 0]","[['bishop', 'cardinal', 'pastor', 'prior']]"
"[2, 3, 1]","[1, 1, 0, 0]","[['cocoa', 'coffee', 'mate', 'tea'], ['boring', 'dull', 'mundane', 'vanilla']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[1, 0, 0, 0]","[['cheer', 'glee', 'festivity', 'mirth']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[1, 0, 1, 0]","[['crest', 'peak', 'summit', 'vertex'], ['baby', 'mini', 'pocket', 'toy']]"
"[2, 3, 1]","[1, 0, 1, 0]","[['ache', 'burn', 'smart', 'sting'], ['brain', 'courage', 'heart', 'home']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[2, 3, 1]","[0, 1, 1, 0]","[['character', 'glyph', 'icon', 'symbol'], ['assess', 'charge', 'fine', 'levy']]"
"[1, 2, 2]","[0, 1, 0, 0]","[['cone', 'iris', 'lens', 'pupil']]"
"[2, 3, 1]","[1, 0, 1, 0]","[['at', 'dollar', 'percent', 'pound'], ['coin', 'create', 'devise', 'invent']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['baton', 'scepter', 'staff', 'wand']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[0, 1, 0, 0]","[['desert', 'ditch', 'maroon', 'strand']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[1, 0, 1, 0]","[['cant', 'lean', 'list', 'slope'], ['con', 'dupe', 'fool', 'trick']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['ballot', 'roster', 'slate', 'ticket']]"
"[2, 1, 3]","[1, 1, 0, 0]","[['pinch', 'rob', 'steal', 'swipe'], ['bill', 'check', 'invoice', 'tab']]"
"[1, 2, 2]","[0, 0, 1, 0]","[['center', 'end', 'safety', 'tackle']]"
"[1, 0, 4]","[0, 1, 0, 0]","[['chapter', 'period', 'phase', 'stage']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 4, 0]","[1, 0, 0, 0]","[['charm', 'curse', 'hex', 'spell']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['broom', 'mop', 'rag', 'sponge']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 1, 0, 0]","[['rock', 'sway', 'swing', 'wave']]"
"[1, 2, 2]","[0, 0, 1, 0]","[['dozen', 'gross', 'pair', 'score']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[4, 2, 0]","[1, 1, 1, 1]","[['champagne', 'dijon', 'nice', 'tours'], ['clarity', 'definition', 'detail', 'resolution'], ['club', 'group', 'party', 'team'], ['ball', 'countdown', 'fireworks', 'kiss']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 4, 0]","[0, 1, 0, 0]","[['bolt', 'dart', 'dash', 'zip']]"
"[1, 3, 1]","[0, 0, 1, 0]","[['charcoal', 'ink', 'paint', 'pastel']]"
"[2, 2, 2]","[1, 1, 0, 0]","[['alley', 'drive', 'lane', 'street'], ['folio', 'leaf', 'page', 'sheet']]"
"[1, 3, 1]","[1, 0, 0, 0]","[['baby', 'boo', 'dear', 'love']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[1, 0, 0, 0]","[['boat', 'car', 'plane', 'train']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 0, 4]","[0, 1, 0, 0]","[['bit', 'joke', 'routine', 'sketch']]"
"[1, 1, 3]","[0, 1, 0, 0]","[['chief', 'first', 'main', 'principal']]"
"[2, 2, 2]","[1, 1, 0, 0]","[['bank', 'save', 'stash', 'store'], ['gall', 'guts', 'nerve', 'stones']]"
"[4, 0, 1]","[1, 1, 1, 1]","[['bang', 'plop', 'splash', 'thud'], ['hoe', 'plow', 'rake', 'sickle'], ['amuse', 'delight', 'please', 'tickle'], ['plot', 'ploy', 'ruse', 'trick']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 1, 0, 0]","[['arena', 'bowl', 'dome', 'field']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[1, 1, 0, 0]","[['cloud', 'fog', 'haze', 'mist'], ['shadow', 'tail', 'track', 'trail']]"
"[4, 1, 0]","[1, 1, 1, 1]","[['chiffon', 'satin', 'silk', 'velvet'], ['perch', 'roost', 'settle', 'land'], ['eyelet', 'lace', 'sole', 'tongue'], ['baby', 'blow', 'package', 'speech']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[0, 1, 1, 0]","[['bolt', 'nail', 'rivet', 'screw'], ['corn', 'olive', 'palm', 'peanut']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['ebb', 'fade', 'flag', 'wane']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 0, 4]","[0, 1, 0, 0]","[['acoustic', 'auditory', 'heard', 'sonic']]"
"[2, 2, 2]","[1, 1, 0, 0]","[['basket', 'bin', 'chest', 'hamper'], ['band', 'circle', 'hoop', 'ring']]"
"[2, 1, 3]","[1, 1, 0, 0]","[['mall', 'market', 'outlet', 'store'], ['shave', 'thread', 'tweeze', 'wax']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['dodge', 'duck', 'escape', 'skirt']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 1, 0, 0]","[['atoll', 'bar', 'island', 'key']]"
"[2, 4, 0]","[1, 1, 0, 0]","[['hum', 'sing', 'scat', 'whistle'], ['count', 'gross', 'sum', 'total']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['city', 'county', 'town', 'village']]"
"[4, 3, 0]","[1, 1, 1, 1]","[['canal', 'channel', 'sound', 'strait'], ['amount', 'number', 'quantity', 'volume'], ['hidden', 'private', 'remote', 'secret'], ['96', 'mow', 'noon', 'sis']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['knock', 'pan', 'roast', 'slam']]"
"[1, 4, 0]","[1, 0, 0, 0]","[['pasty', 'pie', 'tart', 'turnover']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[4, 1, 0]","[1, 1, 1, 1]","[['baboon', 'bonobo', 'gibbon', 'gorilla'], ['ape', 'mime', 'mirror', 'parrot'], ['mango', 'mint', 'tamarind', 'tomato'], ['cardinal', 'lama', 'monk', 'pastor']]"
"[4, 0, 1]","[1, 1, 1, 1]","[['birth', 'creation', 'dawn', 'start'], ['august', 'grand', 'noble', 'regal'], ['march', 'step', 'stride', 'tread'], ['earth', 'groundhog', 'labor', 'may']]"
"[1, 3, 1]","[0, 0, 1, 0]","[['cliff', 'crag', 'ledge', 'ridge']]"
"[1, 4, 0]","[0, 1, 0, 0]","[['best', 'cheers', 'regards', 'thanks']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 4, 0]","[0, 1, 0, 0]","[['feature', 'hallmark', 'stamp', 'trait']]"
"[4, 3, 0]","[1, 1, 1, 1]","[['bmw', 'honda', 'jaguar', 'subaru'], ['coach', 'gm', 'player', 'scout'], ['ford', 'grant', 'lincoln', 'wilson'], ['auto', 'post', 'semi', 'sub']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 1, 0, 0]","[['lance', 'pin', 'skewer', 'spit']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[0, 0, 1, 0]","[['dell', 'glen', 'hollow', 'valley']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 1, 0, 0]","[['flash', 'heartbeat', 'second', 'wink']]"
"[4, 1, 1]","[1, 1, 1, 1]","[['brood', 'clutch', 'hatch', 'litter'], ['challenge', 'confront', 'face', 'oppose'], ['body', 'bridge', 'fret', 'neck'], ['hash', 'jumble', 'medley', 'stew']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[2, 3, 1]","[1, 1, 0, 0]","[['brass', 'cheek', 'gall', 'nerve'], ['copper', 'gold', 'nickel', 'silver']]"
"[2, 3, 1]","[0, 0, 1, 1]","[['foam', 'froth', 'head', 'lather'], ['bubble', 'globe', 'marble', 'pearl']]"
"[1, 3, 1]","[0, 1, 0, 0]","[['goodness', 'heavens', 'lord', 'mercy']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[0, 1, 0, 0]","[['baloney', 'bunk', 'crock', 'tripe']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[1, 0, 0, 0]","[['fabricate', 'fake', 'fix', 'forge']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[2, 3, 1]","[1, 1, 0, 0]","[['boo', 'hiss', 'jeer', 'raspberry'], ['bomb', 'dud', 'flop', 'lemon']]"
"[1, 0, 4]","[1, 0, 0, 0]","[['friday', 'saturday', 'sunday', 'thursday']]"
"[1, 4, 0]","[0, 1, 0, 0]","[['jerk', 'tug', 'wrench', 'yank']]"
"[4, 2, 0]","[1, 1, 1, 1]","[['booty', 'loot', 'spoils', 'swag'], ['bottom', 'buns', 'seat', 'tail'], ['cord', 'cradle', 'dial', 'handset'], ['crib', 'digs', 'joint', 'pad']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 1, 0, 0]","[['can', 'could', 'may', 'might']]"
"[1, 0, 4]","[1, 0, 0, 0]","[['genesis', 'germ', 'seed', 'source']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 4, 0]","[1, 0, 0, 0]","[['dead', 'haha', 'lol', 'rofl']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['arm', 'branch', 'chapter', 'wing']]"
"[1, 0, 4]","[0, 1, 0, 0]","[['display', 'exhibit', 'present', 'show']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[1, 0, 1, 0]","[['down', 'fur', 'scales', 'shell'], ['bow', 'kneel', 'salute', 'stand']]"
"[2, 3, 1]","[1, 1, 0, 0]","[['bat', 'moth', 'owl', 'wolf'], ['cup', 'lid', 'stirrer', 'straw']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 4, 0]","[1, 0, 0, 0]","[['central', 'critical', 'key', 'vital']]"
"[2, 2, 2]","[1, 1, 0, 0]","[['flash', 'gleam', 'glitter', 'sparkle'], ['fish', 'forage', 'hunt', 'trap']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[4, 2, 0]","[1, 1, 1, 1]","[['garter', 'slip', 'teddy', 'thong'], ['abstract', 'brief', 'digest', 'rundown'], ['boa', 'mamba', 'python', 'viper'], ['circle', 'house', 'monty', 'moon']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[0, 1, 0, 0]","[['bird', 'fish', 'mammal', 'reptile']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 4, 0]","[0, 1, 0, 0]","[['bus', 'car', 'motorcycle', 'truck']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[0, 0, 1, 0]","[['bond', 'link', 'relation', 'tie']]"
"[1, 4, 0]","[0, 0, 1, 0]","[['cowboy', 'drifter', 'outlaw', 'sheriff']]"
"[1, 3, 1]","[0, 1, 0, 0]","[['deluxe', 'grand', 'lavish', 'opulent']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[1, 0, 0, 0]","[['buffalo', 'cow', 'goat', 'sheep']]"
"[4, 2, 0]","[1, 1, 1, 1]","[['bogus', 'fake', 'phony', 'sham'], ['iris', 'lens', 'pupil', 'retina'], ['alejandro', 'lola', 'michelle', 'stan'], ['copy', 'out', 'over', 'roger']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 0, 4]","[0, 0, 0, 1]","[['22', '2001', '20', '000']]"
"[2, 2, 2]","[1, 1, 0, 0]","[['base', 'bottom', 'foot', 'foundation'], ['anaconda', 'capybara', 'jaguar', 'toucan']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 1, 0, 0]","[['cider', 'port', 'sake', 'stout']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[4, 1, 2]","[1, 1, 1, 1]","[['gnome', 'goblin', 'ogre', 'troll'], ['bud', 'leaf', 'petal', 'stalk'], ['dragon', 'horse', 'rabbit', 'tiger'], ['agent', 'mole', 'plant', 'spy']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['chart', 'diagram', 'graph', 'map']]"
"[1, 1, 3]","[0, 0, 1, 0]","[['comb', 'gear', 'saw', 'zipper']]"
"[1, 2, 2]","[0, 1, 0, 0]","[['i', 'it', 'they', 'we']]"
"[2, 3, 1]","[1, 1, 0, 0]","[['bun', 'danish', 'muffin', 'turnover'], ['bare', 'naked', 'nude', 'unclad']]"
"[2, 1, 3]","[1, 1, 0, 0]","[['clarinet', 'flute', 'oboe', 'saxophone'], ['goblet', 'snifter', 'tumbler', 'stein']]"
"[1, 2, 2]","[0, 1, 0, 0]","[['bingo', 'correct', 'right', 'yes']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 1, 0, 0]","[['fox', 'ibex', 'lynx', 'oryx']]"
"[1, 1, 3]","[1, 0, 0, 0]","[['bliss', 'cloud nine', 'heaven', 'paradise']]"
"[1, 0, 4]","[0, 1, 0, 0]","[['driver', 'eagle', 'hole', 'stroke']]"
"[2, 2, 2]","[1, 0, 1, 0]","[['atlas', 'hermes', 'nike', 'paris'], ['risk', 'sorry', 'taboo', 'trouble']]"
"[1, 3, 1]","[1, 0, 0, 0]","[['bash', 'blowout', 'party', 'shindig']]"
"[4, 3, 0]","[1, 1, 1, 1]","[['duds', 'getup', 'outfit', 'threads'], ['busts', 'flops', 'misses', 'turkeys'], ['dodo', 'mammoth', 'mastodon', 'trilobite'], ['peck', 'smack', 'smooch', 'x']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['beard', 'goatee', 'mustache', 'stubble']]"
"[2, 2, 2]","[1, 0, 1, 0]","[['actor', 'dancer', 'singer', 'stand-up'], ['card', 'chocolate', 'heart', 'rose']]"
"[1, 3, 1]","[1, 0, 0, 0]","[['arizona', 'colorado', 'nevada', 'utah']]"
"[1, 3, 1]","[0, 1, 0, 0]","[['barb', 'dig', 'diss', 'jab']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[2, 3, 1]","[1, 1, 0, 0]","[['cup', 'gallon', 'pint', 'quart'], ['awful', 'quite', 'super', 'very']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[4, 2, 1]","[1, 1, 1, 1]","[['century', 'decade', 'millennium', 'year'], ['cereal', 'omelet', 'pancake', 'waffle'], ['bacon', 'close', 'munch', 'whistler'], ['egg', 'juror', 'month', 'rose']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
